""	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"ASV"
"ASV281"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Porticoccaceae"	"SAR92_clade"	"ASV281"
"ASV285"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Colwelliaceae"	"Thalassotalea"	"ASV285"
"ASV286"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"NS4_marine_group"	"ASV286"
"ASV287"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Pseudoalteromonadaceae"	"Pseudoalteromonas"	"ASV287"
"ASV289"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	"Candidatus_Puniceispirillum"	"ASV289"
"ASV290"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_I"	"Clade_Ib"	"ASV290"
"ASV293"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Cryomorphaceae"	NA	"ASV293"
"ASV294"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Peptoclostridium"	"ASV294"
"ASV295"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"NS5_marine_group"	"ASV295"
"ASV298"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Aliiroseovarius"	"ASV298"
"ASV301"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_I"	"Clade_Ia"	"ASV301"
"ASV302"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	NA	"ASV302"
"ASV303"	"Bacteria"	"Epsilonbacteraeota"	"Campylobacteria"	"Campylobacterales"	"Arcobacteraceae"	"Arcobacter"	"ASV303"
"ASV304"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_I"	"Clade_Ib"	"ASV304"
"ASV305"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	"ASV305"
"ASV306"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	NA	"ASV306"
"ASV307"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Ruegeria"	"ASV307"
"ASV308"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Tenacibaculum"	"ASV308"
"ASV309"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"NS5_marine_group"	"ASV309"
"ASV310"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	"Photobacterium"	"ASV310"
"ASV311"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Lutimaribacter"	"ASV311"
"ASV313"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Stappiaceae"	"Pseudovibrio"	"ASV313"
"ASV314"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Cyclobacteriaceae"	NA	"ASV314"
"ASV315"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_I"	"Clade_Ib"	"ASV315"
"ASV317"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"NS9_marine_group"	NA	"ASV317"
"ASV319"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Marinifilaceae"	"Marinifilum"	"ASV319"
"ASV320"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	"Vibrio"	"ASV320"
"ASV322"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"NS5_marine_group"	"ASV322"
"ASV323"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Francisellales"	"Francisellaceae"	NA	"ASV323"
"ASV324"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_I"	"Clade_Ib"	"ASV324"
"ASV325"	"Bacteria"	"Kiritimatiellaeota"	"Kiritimatiellae"	"Kiritimatiellales"	"Kiritimatiellaceae"	"R76-B128"	"ASV325"
"ASV326"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"MWH-UniP1_aquatic_group"	"ASV326"
"ASV327"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Cryomorphaceae"	NA	"ASV327"
"ASV328"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Stappiaceae"	"Pseudovibrio"	"ASV328"
"ASV331"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Saccharospirillaceae"	"Oleibacter"	"ASV331"
"ASV336"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	NA	"ASV336"
"ASV337"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Psychroflexus"	"ASV337"
"ASV338"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Tepidibacter"	"ASV338"
"ASV339"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	"Photobacterium"	"ASV339"
"ASV340"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Halomonadaceae"	"Oceanospirillum"	"ASV340"
"ASV341"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Halieaceae"	NA	"ASV341"
"ASV342"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Midichloriaceae"	NA	"ASV342"
"ASV343"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	"ASV343"
"ASV344"	"Bacteria"	"Acidobacteria"	"Blastocatellia_(Subgroup_4)"	"Blastocatellales"	"Blastocatellaceae"	"Blastocatella"	"ASV344"
"ASV345"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	NA	"ASV345"
"ASV347"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	"ASV347"
"ASV348"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	"ASV348"
"ASV349"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Midichloriaceae"	"MD3-55"	"ASV349"
"ASV350"	"Bacteria"	"Epsilonbacteraeota"	"Campylobacteria"	"Campylobacterales"	"Arcobacteraceae"	"Arcobacter"	"ASV350"
"ASV351"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	NA	"ASV351"
"ASV355"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Colwelliaceae"	"Thalassotalea"	"ASV355"
"ASV358"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	NA	"ASV358"
"ASV359"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	NA	"ASV359"
"ASV360"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_III"	NA	"ASV360"
"ASV361"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	"Vibrio"	"ASV361"
"ASV363"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Saccharospirillaceae"	"Thalassolituus"	"ASV363"
"ASV365"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Cloacibacterium"	"ASV365"
"ASV366"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_4"	"Crassaminicella"	"ASV366"
"ASV368"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	NA	"ASV368"
"ASV369"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Roseitalea"	"ASV369"
"ASV370"	"Bacteria"	"Epsilonbacteraeota"	"Campylobacteria"	"Campylobacterales"	"Sulfurospirillaceae"	"Sulfurospirillum"	"ASV370"
"ASV371"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Parvibaculales"	"Parvibaculaceae"	NA	"ASV371"
"ASV372"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Actinomarinales"	"Actinomarinaceae"	"Candidatus_Actinomarina"	"ASV372"
"ASV373"	"Bacteria"	"Epsilonbacteraeota"	"Campylobacteria"	"Campylobacterales"	"Arcobacteraceae"	"Arcobacter"	"ASV373"
"ASV374"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Desulfovibrio"	"ASV374"
"ASV375"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	"Photobacterium"	"ASV375"
"ASV376"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Rubritaleaceae"	"Rubritalea"	"ASV376"
"ASV380"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Midichloriaceae"	NA	"ASV380"
"ASV381"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Tepidibacter"	"ASV381"
"ASV382"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Cyclobacteriaceae"	"Fabibacter"	"ASV382"
"ASV383"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"NS7_marine_group"	NA	"ASV383"
"ASV384"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	"Candidatus_Puniceispirillum"	"ASV384"
"ASV385"	"Bacteria"	"Kiritimatiellaeota"	"Kiritimatiellae"	"Kiritimatiellales"	"Kiritimatiellaceae"	"R76-B128"	"ASV385"
"ASV386"	"Bacteria"	"Epsilonbacteraeota"	"Campylobacteria"	"Campylobacterales"	"Arcobacteraceae"	"Arcobacter"	"ASV386"
"ASV388"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Midichloriaceae"	"MD3-55"	"ASV388"
"ASV389"	"Bacteria"	"Bacteroidetes"	"Rhodothermia"	"Balneolales"	"Balneolaceae"	NA	"ASV389"
"ASV390"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	NA	"ASV390"
"ASV392"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	NA	"ASV392"
"ASV398"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_III"	NA	"ASV398"
"ASV399"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_III"	NA	"ASV399"
"ASV400"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_II"	NA	"ASV400"
"ASV401"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Francisellales"	"Francisellaceae"	NA	"ASV401"
"ASV402"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	NA	"ASV402"
"ASV404"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Cryomorphaceae"	NA	"ASV404"
"ASV405"	"Bacteria"	"Epsilonbacteraeota"	"Campylobacteria"	"Campylobacterales"	"Arcobacteraceae"	"Arcobacter"	"ASV405"
"ASV406"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Actibacter"	"ASV406"
"ASV407"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Marinifilaceae"	"Marinifilum"	"ASV407"
"ASV409"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Amoebophilaceae"	NA	"ASV409"
"ASV413"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Opitutales"	"Puniceicoccaceae"	"MB11C04_marine_group"	"ASV413"
"ASV414"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Spongiibacteraceae"	NA	"ASV414"
"ASV415"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Opitutales"	"Puniceicoccaceae"	"Coraliomargarita"	"ASV415"
"ASV416"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"CL500-3"	"ASV416"
"ASV417"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Pseudohongiellaceae"	"Pseudohongiella"	"ASV417"
"ASV418"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_II"	NA	"ASV418"
"ASV421"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Marinifilaceae"	"Marinifilum"	"ASV421"
"ASV422"	"Bacteria"	"Epsilonbacteraeota"	"Campylobacteria"	"Campylobacterales"	"Thiovulaceae"	"Sulfurimonas"	"ASV422"
"ASV423"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Pseudoalteromonadaceae"	"Pseudoalteromonas"	"ASV423"
"ASV424"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	NA	"ASV424"
"ASV426"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Moritellaceae"	"Moritella"	"ASV426"
"ASV427"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Midichloriaceae"	"MD3-55"	"ASV427"
"ASV430"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	NA	"ASV430"
"ASV432"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Family_XII"	"Fusibacter"	"ASV432"
"ASV434"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	"Candidatus_Riegeria"	"ASV434"
"ASV435"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Amoebophilaceae"	"Candidatus_Amoebophilus"	"ASV435"
"ASV437"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Nioella"	"ASV437"
"ASV438"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Nautella"	"ASV438"
"ASV439"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Winogradskyella"	"ASV439"
"ASV440"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Nitrincolaceae"	"Amphritea"	"ASV440"
"ASV441"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Hyphomonadaceae"	NA	"ASV441"
"ASV442"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Salinihabitans"	"ASV442"
"ASV443"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"NS9_marine_group"	NA	"ASV443"
"ASV445"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	NA	"ASV445"
"ASV446"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_II"	NA	"ASV446"
"ASV448"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Endozoicomonadaceae"	"Endozoicomonas"	"ASV448"
"ASV449"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	NA	"ASV449"
"ASV453"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"AEGEAN-169_marine_group"	NA	"ASV453"
"ASV455"	"Bacteria"	"Thermotogae"	"Thermotogae"	"Petrotogales"	"Petrotogaceae"	"Geotoga"	"ASV455"
"ASV456"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"AEGEAN-169_marine_group"	NA	"ASV456"
"ASV457"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"S25-593"	NA	"ASV457"
"ASV458"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_III"	NA	"ASV458"
"ASV459"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Desulfobulbaceae"	NA	"ASV459"
"ASV461"	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Spirochaeta_2"	"ASV461"
"ASV465"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"MWH-UniP1_aquatic_group"	"ASV465"
"ASV469"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"NS5_marine_group"	"ASV469"
"ASV472"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	"ASV472"
"ASV473"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	"SCGC_AAA164-E04"	"ASV473"
"ASV474"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	NA	"ASV474"
"ASV475"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"AEGEAN-169_marine_group"	NA	"ASV475"
"ASV476"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Sandaracinaceae"	NA	"ASV476"
"ASV477"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"AEGEAN-169_marine_group"	NA	"ASV477"
"ASV478"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Nautella"	"ASV478"
"ASV482"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Albidovulum"	"ASV482"
"ASV486"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	"Vibrio"	"ASV486"
"ASV487"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Leisingera"	"ASV487"
"ASV488"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"P3OB-42"	NA	"ASV488"
"ASV489"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"NS5_marine_group"	"ASV489"
"ASV491"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_I"	"Clade_Ia"	"ASV491"
"ASV492"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Cohaesibacter"	"ASV492"
"ASV493"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Cyclobacteriaceae"	NA	"ASV493"
"ASV497"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	"Rubripirellula"	"ASV497"
"ASV500"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	"ASV500"
"ASV501"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Amoebophilaceae"	"Candidatus_Amoebophilus"	"ASV501"
"ASV502"	"Bacteria"	"Cyanobacteria"	"Oxyphotobacteria"	"Synechococcales"	"Cyanobiaceae"	"Prochlorococcus_MIT9313"	"ASV502"
"ASV503"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"NS11-12_marine_group"	NA	"ASV503"
"ASV505"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"ASV505"
"ASV506"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Family_XII"	"Fusibacter"	"ASV506"
"ASV507"	"Bacteria"	"Epsilonbacteraeota"	"Campylobacteria"	"Campylobacterales"	"Arcobacteraceae"	"Arcobacter"	"ASV507"
"ASV511"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Actinomarinales"	"Actinomarinaceae"	"Candidatus_Actinomarina"	"ASV511"
"ASV512"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Terasakiellaceae"	NA	"ASV512"
"ASV513"	"Bacteria"	"Kiritimatiellaeota"	"Kiritimatiellae"	"Kiritimatiellales"	"Kiritimatiellaceae"	"R76-B128"	"ASV513"
"ASV514"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Opitutales"	"Puniceicoccaceae"	"MB11C04_marine_group"	"ASV514"
"ASV516"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	NA	"ASV516"
"ASV519"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Micrococcus"	"ASV519"
"ASV523"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Midichloriaceae"	NA	"ASV523"
"ASV524"	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Fusobacteriaceae"	"Ilyobacter"	"ASV524"
"ASV525"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Halodesulfovibrio"	"ASV525"
"ASV526"	"Bacteria"	"Epsilonbacteraeota"	"Campylobacteria"	"Campylobacterales"	"Arcobacteraceae"	"Arcobacter"	"ASV526"
"ASV527"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Parvibaculales"	"PS1_clade"	NA	"ASV527"
"ASV528"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"Oligoflexaceae"	NA	"ASV528"
"ASV530"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	"ASV530"
"ASV532"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"NS9_marine_group"	NA	"ASV532"
"ASV537"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Ottowia"	"ASV537"
"ASV538"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	NA	"ASV538"
"ASV541"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	NA	"ASV541"
"ASV542"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	NA	"ASV542"
"ASV543"	"Bacteria"	"Lentisphaerae"	"Lentisphaeria"	"Lentisphaerales"	"Lentisphaeraceae"	"Lentisphaera"	"ASV543"
"ASV544"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Oleiphilaceae"	"Oleiphilus"	"ASV544"
"ASV546"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bacteriovoracaceae"	"Peredibacter"	"ASV546"
"ASV547"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Planktotalea"	"ASV547"
"ASV548"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"Oligoflexaceae"	NA	"ASV548"
"ASV553"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	"Vibrio"	"ASV553"
"ASV559"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Cryomorphaceae"	NA	"ASV559"
"ASV560"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Colwelliaceae"	NA	"ASV560"
"ASV561"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Halieaceae"	NA	"ASV561"
"ASV562"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"S25-593"	NA	"ASV562"
"ASV564"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_I"	"Clade_Ib"	"ASV564"
"ASV566"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"NS5_marine_group"	"ASV566"
"ASV567"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Midichloriaceae"	"MD3-55"	"ASV567"
"ASV568"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Amoebophilaceae"	"Candidatus_Amoebophilus"	"ASV568"
"ASV569"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Marivita"	"ASV569"
"ASV570"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	NA	"ASV570"
"ASV571"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Midichloriaceae"	NA	"ASV571"
"ASV572"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	"Aureispira"	"ASV572"
"ASV573"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Opitutales"	"Puniceicoccaceae"	"Coraliomargarita"	"ASV573"
"ASV574"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Nitrincolaceae"	"Amphritea"	"ASV574"
"ASV575"	"Bacteria"	"Chlamydiae"	"Chlamydiae"	"Chlamydiales"	"Simkaniaceae"	"Candidatus_Fritschea"	"ASV575"
"ASV577"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"BD2-7"	NA	"ASV577"
"ASV579"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Methyloligellaceae"	"Methyloceanibacter"	"ASV579"
